,superficie,lat,lng,time_ctrl,personal,medios,TMEDIA,RACHA,SOL,Año,PRES_RANGE,target
9721,1.29,43.210228,-8.668558,1.26,6,1,15.0,9.2,11.6,2009,2.29999999999995,3
9722,4.0,43.134393,-8.631553,2.24,5,2,16.4,6.7,7.6,2009,1.0,2
9723,1.6,42.768057,-8.667699,1.48,7,1,16.4,6.7,7.6,2009,1.0,1
9724,3.0,43.045388,-8.060843,1.58,12,2,21.2,6.1,14.6,2009,1.0,1
9725,1.5,43.123132,-8.671205,2.01,4,0,16.8,8.6,3.9,2009,0.799999999999955,1
9726,2.0,43.040864,-8.917328,0.28,8,1,17.2,6.7,4.9,2009,4.79999999999995,1
9727,1.0,43.104972,-9.198465,2.57,6,1,17.2,6.7,4.9,2009,4.79999999999995,1
9728,1.3,42.982448,-8.071356,3.05,7,2,17.8,15.8,5.2,2009,3.10000000000002,1
9729,5.28,43.525608,-8.114729,3.29,32,6,19.2,16.1,14.0,2009,2.39999999999998,3
9730,2.6,43.303519,-8.283729,3.15,10,3,22.1,13.6,14.8,2009,3.19999999999993,1
9731,3.3,42.815428,-8.624841,2.59,18,3,18.6,5.0,2.1,2009,3.29999999999995,3
9732,1.4,42.968948,-8.585184,0.47,6,5,19.4,15.3,4.4,2009,2.80000000000007,1
9733,2.5,42.9223,-8.142483,1.39,23,4,18.4,9.2,12.5,2009,2.90000000000009,1
9734,1.5,43.401148,-8.324011,1.54,24,5,18.5,13.6,13.3,2009,2.10000000000002,1
9735,1.36,43.112112,-8.529978,1.42,5,5,19.3,13.3,13.4,2009,2.59999999999991,2
9736,1.0,42.81046,-8.628479,1.42,31,2,22.4,5.6,0.0,2009,2.90000000000009,1
9737,2.3,43.238658,-7.994192,2.59,16,3,21.3,10.0,10.2,2009,5.0,1
9738,1.57,43.272303,-7.947574,2.48,13,2,20.4,8.3,10.1,2009,1.5,1
9739,1.1,42.773537,-9.121016,0.53,12,2,19.7,6.4,7.7,2009,2.19999999999993,3
9740,2.5,43.103813,-8.202224,2.07,18,2,19.7,6.4,7.7,2009,2.19999999999993,1
9741,3.53,43.03019,-9.117223,3.39,14,3,21.2,8.3,12.6,2009,1.70000000000005,1
9742,1.48,43.026141,-9.159229,1.15,18,3,20.4,6.9,12.6,2009,7.89999999999998,1
9743,1.6,43.019658,-8.767606,1.15,32,6,20.8,12.2,10.6,2009,5.19999999999993,1
9744,4.9,43.222696,-8.69654,1.45,32,4,19.4,13.6,4.9,2009,5.0,1
9745,1.86,43.054312,-8.705857,1.34,20,2,18.6,11.1,9.5,2009,6.10000000000002,1
9746,1.21,43.077805,-9.005073,0.58,16,4,18.1,9.2,4.7,2009,4.90000000000009,1
9747,8.0,43.589116,-8.213433,3.24,13,4,21.8,10.0,10.0,2009,2.20000000000005,1
9748,3.11,43.59038,-8.212611,1.58,21,6,21.8,10.0,10.0,2009,2.20000000000005,4
9749,4.0,43.04012,-8.921577,1.24,11,3,24.0,13.1,11.9,2009,2.5,1
9750,2.2,43.196673,-8.693309,1.32,21,4,24.0,13.1,11.9,2009,2.5,1
9751,1.16,43.024468,-9.079177,1.0,21,5,24.0,13.1,11.9,2009,2.5,1
9752,1.63,43.188879,-8.039005,1.5,20,3,22.2,11.4,8.2,2009,2.60000000000002,1
9753,2.5,43.254345,-7.996287,2.0,33,3,21.0,10.0,11.5,2009,1.80000000000007,1
9754,1.22,43.018481,-8.768936,1.5,15,2,21.0,10.0,11.5,2009,1.80000000000007,1
9755,3.5,43.190934,-8.998659,2.36,20,3,21.0,10.0,11.5,2009,1.80000000000007,1
9756,1.18,42.80061,-8.515748,1.1,18,5,19.4,14.2,11.2,2009,1.89999999999998,1
9757,1.48,43.165993,-8.761147,1.47,17,2,19.4,14.2,11.2,2009,1.89999999999998,1
9758,2.63,43.089553,-8.69726,1.52,11,2,19.4,14.2,11.2,2009,1.89999999999998,1
9759,1.0,43.169169,-8.99797,2.06,15,2,19.4,14.2,11.2,2009,1.89999999999998,1
9760,1.6,42.823085,-8.920861,2.07,25,4,19.4,14.2,11.2,2009,1.89999999999998,1
9761,2.0,42.922995,-9.095625,2.57,31,3,17.6,13.9,4.8,2009,1.79999999999995,1
9762,2.94,43.09448,-8.745955,1.0,11,2,17.6,13.9,4.8,2009,1.79999999999995,1
9763,1.25,42.644437,-8.793429,1.22,10,1,16.6,15.0,2.9,2009,4.10000000000002,1
9764,5.0,43.138952,-8.803724,4.11,15,2,19.8,11.4,11.1,2009,2.70000000000005,1
9765,5.33,43.174669,-8.062924,2.19,13,2,19.8,13.6,11.0,2009,3.69999999999993,1
9766,1.0,43.70568,-8.048561,1.1,12,1,20.6,11.1,11.2,2009,4.0,1
9767,1.03,42.871221,-8.010635,2.03,25,3,20.6,11.1,11.2,2009,4.0,1
9768,8.86,43.28473,-8.020587,3.48,22,3,20.4,5.8,10.7,2009,2.80000000000007,1
9769,2.6,43.129919,-8.808413,1.09,31,3,20.4,5.8,10.7,2009,2.80000000000007,1
9770,3.25,43.129329,-8.785867,2.04,5,1,17.5,9.2,10.3,2009,4.5,1
9771,1.0,42.664603,-8.916681,1.49,17,1,17.5,9.2,10.3,2009,4.5,1
9772,1.95,43.133645,-8.796795,2.28,14,2,17.7,8.9,10.6,2009,2.19999999999993,1
9773,1.49,42.825185,-8.782931,1.37,22,3,17.7,8.9,10.6,2009,2.19999999999993,1
9774,4.83,43.259575,-7.993072,2.35,7,3,18.1,7.2,10.5,2009,2.79999999999995,1
9775,1.1,42.81775,-7.251006,1.1,5,1,5.6,9.4,10.0,2009,3.0,1
9776,8.57,42.642204,-7.123076,2.34,24,5,9.0,9.7,8.0,2009,2.40000000000009,1
9777,1.5,42.91468,-7.615465,3.43,5,1,10.0,8.9,9.4,2009,4.79999999999995,1
9778,4.3,42.886609,-7.628768,3.03,10,1,10.0,8.9,9.4,2009,4.79999999999995,1
9779,4.15,43.086497,-7.890069,2.33,12,1,10.0,8.9,9.4,2009,4.79999999999995,1
9780,1.5,42.734328,-7.060491,2.05,4,0,8.8,6.1,0.7,2009,5.39999999999998,1
9781,4.1,42.856988,-7.987398,3.42,9,2,5.6,11.1,5.2,2009,3.70000000000005,1
9782,7.0,42.958751,-7.889818,1.5,11,1,9.2,3.9,6.7,2009,1.79999999999995,1
9783,2.5,42.523583,-7.808071,1.11,16,2,10.8,5.3,8.1,2009,2.80000000000007,1
9784,2.05,42.870949,-7.939961,0.45,9,1,10.8,5.3,8.1,2009,2.80000000000007,1
9785,3.5,42.866304,-7.897255,2.28,15,4,12.7,8.9,10.7,2009,2.39999999999998,1
9786,2.5,42.870711,-7.947323,1.06,6,2,12.7,8.9,10.7,2009,2.39999999999998,3
9787,1.5,42.899427,-7.617864,1.2,15,2,12.7,8.9,10.7,2009,2.39999999999998,2
9788,2.32,42.915905,-7.626721,2.15,10,2,11.4,9.2,7.3,2009,2.60000000000002,1
9789,1.9,42.767179,-6.991573,2.15,5,0,11.4,9.2,7.3,2009,2.60000000000002,1
9790,7.0,42.868152,-7.753497,3.11,14,2,14.8,6.9,8.3,2009,3.89999999999998,1
9791,1.2,43.548401,-7.66451,1.37,16,1,12.8,7.2,11.3,2009,2.19999999999993,1
9792,1.14,42.87092,-7.894026,0.59,7,1,12.8,7.2,11.3,2009,2.19999999999993,1
9793,1.4,42.961443,-7.190259,0.47,10,0,12.8,7.2,11.3,2009,2.19999999999993,3
9794,2.25,43.270493,-7.808913,1.4,3,1,12.0,7.5,11.0,2009,2.5,1
9795,8.0,43.054593,-7.208347,0.29,7,1,10.2,10.8,9.8,2009,4.5,1
9796,2.0,43.536651,-7.659906,3.18,8,1,10.2,10.8,9.8,2009,4.5,1
9797,1.95,42.933307,-7.64598,2.56,9,2,10.2,10.8,9.8,2009,4.5,1
9798,4.18,42.915351,-7.598861,2.18,19,2,8.0,9.2,10.8,2009,5.80000000000007,1
9799,2.1,43.52714,-7.662764,1.55,12,2,8.0,9.2,10.8,2009,5.80000000000007,1
9800,2.8,42.882365,-7.330879,2.59,11,2,8.4,11.4,11.4,2009,2.0,2
9801,7.6,42.880636,-7.334011,2.21,21,3,8.4,11.4,11.4,2009,2.0,2
9802,1.0,43.010238,-7.512678,1.16,6,1,9.3,9.4,10.7,2009,1.5,1
9803,3.0,43.347618,-7.740964,3.11,15,1,9.8,7.5,11.6,2009,3.69999999999993,1
9804,1.0,43.375515,-7.743535,3.49,13,3,9.8,7.5,11.6,2009,3.69999999999993,1
9805,2.0,43.348786,-7.742334,3.11,23,1,9.8,7.5,11.6,2009,3.69999999999993,1
9806,1.0,43.372583,-7.743892,3.19,12,1,9.8,7.5,11.6,2009,3.69999999999993,1
9807,3.0,43.32962,-7.886096,1.46,25,4,9.8,7.5,11.6,2009,3.69999999999993,1
9808,8.4,42.977906,-7.875211,2.2,14,1,9.8,7.5,11.6,2009,3.69999999999993,1
9809,2.0,42.97235,-7.811949,1.12,18,3,9.0,9.4,7.6,2009,7.39999999999998,1
9810,1.5,43.36369,-7.826356,1.44,18,2,5.8,10.8,11.2,2009,2.5,1
9811,1.0,43.279811,-7.829659,1.45,7,1,5.8,10.8,11.2,2009,2.5,1
9812,1.6,43.29548,-7.831577,1.08,8,1,5.8,10.8,11.2,2009,2.5,1
9813,2.35,43.335599,-7.810935,1.45,9,1,5.8,10.8,11.2,2009,2.5,1
9814,1.4,42.974521,-7.203586,2.24,22,3,6.9,8.9,11.9,2009,1.70000000000005,1
9815,5.0,43.415949,-7.723664,3.48,24,3,7.3,7.8,10.9,2009,2.79999999999995,1
9816,1.0,42.961698,-7.193317,1.24,13,2,7.3,7.8,10.9,2009,2.79999999999995,1
9817,1.0,42.999667,-7.568521,1.17,8,0,11.2,11.1,9.6,2009,2.30000000000007,1
9818,3.51,43.65554,-7.469238,3.16,16,3,11.2,11.1,9.6,2009,2.30000000000007,1
9819,2.5,42.967596,-7.52419,1.37,22,3,15.1,9.7,11.5,2009,6.10000000000002,1
9820,1.0,43.039397,-7.886831,2.3,6,1,12.4,12.5,8.3,2009,1.60000000000002,1
9821,3.1,43.044832,-7.891042,1.45,7,2,12.4,12.5,8.3,2009,1.60000000000002,1
9822,8.85,43.027902,-7.534688,2.4,32,8,23.3,7.8,12.6,2009,3.39999999999998,1
9823,2.14,43.019216,-7.506436,1.08,25,7,22.7,6.4,12.6,2009,3.0,1
9824,2.0,43.024967,-7.522141,1.22,17,6,23.2,8.6,11.5,2009,2.10000000000002,1
9825,2.1,42.862008,-7.759912,1.41,21,8,22.0,6.4,8.3,2009,2.0,1
9826,1.5,42.793412,-7.945577,2.0,17,3,22.4,6.1,9.6,2009,2.0,1
9827,1.5,42.526402,-7.692547,1.37,23,3,17.2,5.8,9.3,2009,2.5,2
9828,1.0,42.527751,-7.910097,2.15,16,6,18.6,6.7,12.2,2009,6.39999999999998,1
9829,2.0,43.021436,-7.178544,1.42,25,4,20.2,10.6,12.0,2009,3.60000000000002,1
9830,1.4,42.914834,-7.613342,2.49,5,1,20.2,10.6,12.0,2009,3.60000000000002,1
9831,6.87,42.916633,-7.605718,2.5,17,4,16.7,6.1,8.4,2009,4.89999999999998,1
9832,1.1,42.902312,-7.595225,2.4,15,2,16.7,6.1,8.4,2009,4.89999999999998,1
9833,3.5,42.761182,-7.326462,2.51,27,5,19.6,9.7,6.0,2009,2.70000000000005,1
9834,1.51,43.365283,-7.651614,2.24,19,4,15.0,8.9,11.9,2009,2.60000000000002,1
9835,2.84,43.074788,-7.578799,2.21,27,8,22.4,8.6,10.2,2009,3.70000000000005,3
9836,2.1,42.689935,-7.827478,2.24,16,3,19.2,10.8,11.3,2009,3.60000000000002,1
9837,2.56,42.75814,-7.329697,1.23,15,2,18.0,9.4,9.7,2009,2.29999999999995,1
9838,1.6,43.106933,-7.468443,1.39,11,2,18.0,9.4,9.7,2009,2.29999999999995,1
9839,1.1,42.757111,-7.330726,2.05,20,4,17.9,9.4,10.3,2009,1.70000000000005,1
9840,1.0,42.551289,-7.771003,1.13,12,2,17.9,9.4,10.3,2009,1.70000000000005,2
9841,1.4,42.774637,-7.254212,3.22,22,5,17.9,9.4,10.3,2009,1.70000000000005,1
9842,2.1,42.964042,-7.885714,1.01,11,3,16.4,11.7,11.2,2009,2.5,1
9843,2.0,43.177874,-7.511543,1.48,5,1,14.0,10.8,2.7,2009,1.80000000000007,1
9844,1.5,42.846827,-7.612515,1.08,15,2,17.2,8.6,7.6,2009,2.79999999999995,2
9845,1.7,43.099335,-7.657859,1.11,23,7,20.4,7.2,8.4,2009,2.59999999999991,1
9846,1.1,42.509881,-7.573568,1.05,23,7,17.1,10.6,9.5,2009,2.69999999999993,1
9847,2.0,42.871076,-7.899961,0.5,11,2,17.1,10.6,9.5,2009,2.69999999999993,1
9848,5.9,42.963077,-7.883745,1.28,29,5,17.2,9.2,8.9,2009,1.39999999999998,1
9849,3.2,42.498493,-7.299971,1.53,3,0,16.4,8.9,10.5,2009,2.79999999999995,1
9850,2.0,42.849135,-7.784708,1.13,13,3,16.4,8.9,10.5,2009,2.79999999999995,1
9851,1.0,42.673797,-7.465481,2.25,16,4,16.4,8.9,10.5,2009,2.79999999999995,1
9852,1.0,42.502416,-7.668669,0.53,33,4,17.8,7.2,6.1,2009,4.30000000000007,1
9853,1.5,42.513936,-7.573099,0.47,20,4,16.5,6.7,6.0,2009,2.90000000000009,1
9854,1.42,43.607895,-7.592799,3.15,24,5,12.6,6.4,10.6,2009,2.0,1
9855,1.0,43.261668,-7.819312,1.57,7,1,8.2,8.1,10.5,2009,1.69999999999993,1
9856,1.0,43.280554,-7.94196,3.07,8,2,9.5,7.2,10.2,2009,3.30000000000007,1
9857,1.0,42.785722,-6.962622,2.37,17,1,9.5,7.2,10.2,2009,3.30000000000007,1
9858,1.0,42.314178,-8.198452,1.45,1,0,3.3,3.1,4.1,2009,4.20000000000005,1
9859,3.0,42.147362,-8.171525,2.38,25,3,9.6,3.1,7.1,2009,3.10000000000002,1
9860,2.5,42.271468,-7.172327,1.0,4,0,9.6,3.1,7.1,2009,3.10000000000002,2
9861,2.5,41.937165,-7.610747,1.06,6,1,9.4,3.1,9.1,2009,5.20000000000005,1
9862,5.0,41.888223,-7.654561,1.11,12,1,9.2,5.3,6.9,2009,4.20000000000005,1
9863,1.0,42.503079,-8.024433,1.14,6,1,9.2,5.3,6.9,2009,4.20000000000005,1
9864,4.9,42.353059,-7.305937,1.55,10,1,9.2,5.3,6.9,2009,4.20000000000005,2
9865,4.5,41.966063,-7.250751,3.3,11,2,7.9,5.0,5.3,2009,4.80000000000007,1
9866,2.0,41.962884,-7.194968,0.43,6,0,7.9,5.0,5.3,2009,4.80000000000007,1
9867,2.5,42.307493,-8.223046,1.45,8,0,9.9,3.9,8.4,2009,6.19999999999993,1
9868,3.0,42.378927,-7.377756,1.32,6,0,9.9,3.9,8.4,2009,6.19999999999993,1
9869,1.0,42.217637,-7.427229,2.03,6,0,9.9,3.9,8.4,2009,6.19999999999993,1
9870,2.5,42.368383,-6.798097,1.11,5,0,9.9,3.9,8.4,2009,6.19999999999993,1
9871,7.5,42.018673,-7.675487,2.15,19,2,10.1,6.1,9.3,2009,5.29999999999995,3
9872,1.71,42.461238,-7.056977,1.28,13,2,10.1,6.1,9.3,2009,5.29999999999995,1
9873,3.4,42.180504,-7.127933,1.46,20,4,11.6,2.8,6.8,2009,4.0,1
9874,2.0,42.231945,-7.169735,1.5,16,2,11.6,2.8,6.8,2009,4.0,1
9875,2.0,42.29111,-8.234868,1.59,5,0,11.6,2.8,6.8,2009,4.0,1
9876,2.5,42.140835,-7.548254,1.21,21,4,13.0,3.3,8.0,2009,4.5,3
9877,1.5,42.168165,-7.039475,0.55,6,1,13.0,3.3,8.0,2009,4.5,1
9878,1.0,42.068774,-7.809341,2.11,7,2,13.0,3.3,8.0,2009,4.5,1
9879,3.5,41.945585,-7.62714,1.5,6,1,13.0,3.3,8.0,2009,4.5,1
9880,2.3,42.249846,-7.226832,0.55,5,0,13.0,3.3,8.0,2009,4.5,1
9881,3.0,42.200009,-7.10805,2.02,11,1,13.0,3.3,8.0,2009,4.5,1
9882,2.0,42.393529,-7.400452,1.2,5,0,13.0,3.3,8.0,2009,4.5,1
9883,1.5,41.927996,-7.883967,2.3,9,1,13.2,3.6,9.5,2009,5.89999999999998,1
9884,1.0,42.389872,-7.056071,1.15,15,1,13.2,3.6,9.5,2009,5.89999999999998,3
9885,3.5,42.281741,-7.356567,1.35,10,0,13.2,3.6,9.5,2009,5.89999999999998,1
9886,3.0,42.131323,-7.053788,2.21,5,0,13.2,3.6,9.5,2009,5.89999999999998,1
9887,4.0,42.042107,-8.060744,4.15,10,1,13.2,3.6,9.5,2009,5.89999999999998,1
9888,2.0,42.381357,-7.373187,1.12,4,0,13.2,3.6,9.5,2009,5.89999999999998,1
9889,4.0,41.889722,-7.655626,1.06,10,2,13.1,4.7,9.6,2009,8.20000000000005,1
9890,1.0,42.027252,-7.64424,0.35,4,1,13.1,4.7,9.6,2009,8.20000000000005,3
9891,1.0,42.279875,-7.230611,1.05,9,0,13.1,4.7,9.6,2009,8.20000000000005,1
9892,2.5,41.945947,-7.207835,1.11,6,1,13.1,4.7,9.6,2009,8.20000000000005,1
9893,1.2,42.264955,-7.189198,0.52,5,0,13.1,4.7,9.6,2009,8.20000000000005,1
9894,1.25,42.189104,-7.620925,0.45,5,0,13.1,4.7,9.6,2009,8.20000000000005,3
9895,3.0,42.313089,-8.24511,1.57,18,2,12.2,6.9,7.1,2009,5.10000000000002,1
9896,2.5,42.264434,-7.179065,2.26,14,1,12.2,6.9,7.1,2009,5.10000000000002,1
9897,3.5,42.036296,-8.068308,2.1,13,2,12.2,6.9,7.1,2009,5.10000000000002,1
9898,3.0,42.124244,-7.055384,1.55,11,2,12.2,6.9,7.1,2009,5.10000000000002,1
9899,1.15,42.386805,-8.299138,1.15,6,4,12.2,6.9,7.1,2009,5.10000000000002,3
9900,4.6,42.377173,-6.821219,1.52,6,1,12.2,6.9,7.1,2009,5.10000000000002,1
9901,1.5,42.251412,-7.20138,1.42,10,0,12.2,6.9,7.1,2009,5.10000000000002,1
9902,1.6,41.93685,-8.163556,1.08,5,2,12.2,6.9,7.1,2009,5.10000000000002,1
9903,5.0,41.956512,-8.017103,1.15,12,3,12.2,6.9,7.1,2009,5.10000000000002,1
9904,1.5,41.962371,-8.009242,0.36,4,1,12.2,6.9,7.1,2009,5.10000000000002,1
9905,1.0,42.282619,-7.180385,1.02,9,0,12.2,6.9,7.1,2009,5.10000000000002,1
9906,3.0,41.944293,-7.816872,1.23,13,3,12.2,6.9,7.1,2009,5.10000000000002,1
9907,5.0,42.155175,-7.048203,1.32,16,1,12.2,6.9,7.1,2009,5.10000000000002,1
9908,1.0,42.545523,-8.048021,2.2,4,1,12.2,6.9,7.1,2009,5.10000000000002,1
9909,2.5,42.156004,-7.066854,3.02,16,1,12.2,6.9,7.1,2009,5.10000000000002,1
9910,1.0,42.281857,-7.663475,0.48,5,2,12.2,6.9,7.1,2009,5.10000000000002,1
9911,1.5,41.949564,-7.228521,1.34,5,1,12.2,6.9,7.1,2009,5.10000000000002,1
9912,1.0,42.311845,-8.231389,1.2,6,1,12.2,6.1,1.7,2009,4.89999999999998,1
9913,1.3,42.129419,-8.162455,2.26,17,1,12.2,6.1,1.7,2009,4.89999999999998,1
9914,4.0,41.883722,-7.862115,1.4,10,1,12.2,6.1,1.7,2009,4.89999999999998,1
9915,3.1,42.12152248,-8.15386582,0.39,9,1,11.8,7.2,4.2,2009,3.60000000000002,1
9916,1.02,42.12125,-8.179899,1.02,6,0,12.8,3.6,10.1,2009,3.60000000000002,1
9917,3.0,42.220467,-8.164246,1.15,21,6,14.2,4.2,10.0,2009,5.20000000000005,2
9918,2.0,42.122498,-7.04167,1.1,7,1,14.2,4.2,10.0,2009,5.20000000000005,1
9919,7.0,42.111565,-7.445191,1.58,23,5,14.4,3.9,10.2,2009,4.70000000000005,3
9920,4.0,42.319586,-8.233443,2.55,6,1,14.4,3.9,10.2,2009,4.70000000000005,1
9921,5.0,42.058754,-8.022284,2.31,11,2,14.4,8.6,10.0,2009,4.10000000000002,1
9922,1.0,42.243614,-7.265162,1.24,5,0,14.4,8.6,10.0,2009,4.10000000000002,1
9923,1.0,42.538561,-7.92574,0.17,5,1,14.4,8.6,10.0,2009,4.10000000000002,1
9924,1.0,42.139951,-8.099911,1.2,7,0,14.4,8.6,10.0,2009,4.10000000000002,1
9925,2.0,42.344504,-6.860114,2.08,11,0,14.2,7.8,8.8,2009,3.89999999999998,3
9926,6.0,42.034523,-7.972386,1.55,10,2,14.2,7.8,8.8,2009,3.89999999999998,1
9927,1.46,41.973168,-7.288961,0.55,9,2,14.2,7.8,8.8,2009,3.89999999999998,1
9928,1.7,42.491371,-7.95787,2.35,9,1,14.2,7.8,8.8,2009,3.89999999999998,1
9929,3.0,42.132932,-7.059982,2.05,7,0,14.2,7.8,8.8,2009,3.89999999999998,1
9930,1.0,42.073367,-7.262313,1.2,9,0,14.8,4.4,9.9,2009,4.60000000000002,1
9931,1.5,42.288388,-8.193915,2.08,9,4,16.4,4.2,8.7,2009,5.60000000000002,1
9932,1.2,41.913869,-7.916396,1.1,10,0,16.4,4.2,8.7,2009,5.60000000000002,1
9933,2.5,41.898254,-7.937769,1.4,10,1,16.4,4.2,8.7,2009,5.60000000000002,1
9934,4.0,42.200738,-7.151063,3.11,17,0,16.4,4.2,8.7,2009,5.60000000000002,1
9935,5.0,42.217585,-7.081283,1.4,11,1,16.4,4.2,8.7,2009,5.60000000000002,1
9936,1.5,41.919614,-7.873211,1.5,6,1,16.1,3.3,10.4,2009,3.89999999999998,1
9937,4.5,41.89795,-7.882043,1.38,31,4,16.1,3.3,10.4,2009,3.89999999999998,1
9938,2.4,42.396201,-7.417759,1.23,19,3,16.1,3.3,10.4,2009,3.89999999999998,1
9939,3.0,42.099386,-7.033082,1.58,16,3,16.1,3.3,10.4,2009,3.89999999999998,1
9940,4.0,42.185692,-7.260026,0.38,4,1,16.1,3.3,10.4,2009,3.89999999999998,1
9941,1.5,42.192475,-8.105633,0.46,27,3,16.1,3.3,10.4,2009,3.89999999999998,3
9942,1.5,42.287061,-7.187316,0.31,13,1,16.1,3.3,10.4,2009,3.89999999999998,1
9943,1.1,42.258032,-8.164186,1.22,10,1,16.1,3.3,10.4,2009,3.89999999999998,1
9944,1.0,41.908201,-7.915142,1.25,14,3,16.1,3.3,10.4,2009,3.89999999999998,1
9945,3.0,41.899981,-8.004951,2.0,8,0,15.8,3.9,10.5,2009,6.80000000000007,1
9946,1.5,42.033672,-8.055819,1.2,5,0,15.8,3.9,10.5,2009,6.80000000000007,1
9947,1.0,42.383223,-7.380962,0.43,1,1,15.8,3.9,10.5,2009,6.80000000000007,1
9948,8.0,41.932747,-7.995636,4.05,6,0,15.4,5.6,10.5,2009,4.20000000000005,1
9949,1.5,41.961268,-7.887827,1.05,6,1,15.4,5.6,10.5,2009,4.20000000000005,1
9950,2.5,42.140406,-7.066324,1.48,13,1,15.4,5.6,10.5,2009,4.20000000000005,1
9951,1.0,42.375561,-7.455492,0.48,5,0,15.4,5.6,10.5,2009,4.20000000000005,1
9952,2.5,42.233959,-7.368775,1.25,8,1,15.4,5.6,10.5,2009,4.20000000000005,1
9953,4.68,41.894144,-7.564161,1.48,26,4,15.4,5.6,10.5,2009,4.20000000000005,1
9954,2.5,41.884593,-8.029669,1.1,3,2,15.4,5.6,10.5,2009,4.20000000000005,1
9955,1.1,42.140458,-7.06838,1.55,6,0,15.4,5.6,10.5,2009,4.20000000000005,1
9956,1.75,41.912365,-7.78241,1.45,16,1,15.4,5.6,10.5,2009,4.20000000000005,1
9957,2.0,42.089273,-7.117427,3.55,13,0,15.4,5.6,10.5,2009,4.20000000000005,1
9958,7.64,42.489242,-7.938874,4.07,16,1,15.4,5.6,10.5,2009,4.20000000000005,1
9959,1.1,42.116573,-7.05707,1.34,6,0,15.4,5.6,10.5,2009,4.20000000000005,1
9960,1.5,42.345322,-8.238314,1.08,6,1,15.6,5.0,10.5,2009,3.70000000000005,1
9961,1.0,42.306407,-8.223581,1.3,8,2,15.6,5.0,10.5,2009,3.70000000000005,1
9962,9.0,42.112241,-7.052328,3.01,19,2,15.6,5.0,10.5,2009,3.70000000000005,1
9963,3.5,42.001878,-8.066697,2.25,15,1,15.6,5.0,10.5,2009,3.70000000000005,1
9964,6.0,41.993224,-8.061282,2.3,14,2,15.6,5.0,10.5,2009,3.70000000000005,1
9965,3.3,41.963264,-7.521183,2.26,7,0,15.6,5.0,10.5,2009,3.70000000000005,1
9966,5.0,42.072058,-7.236722,1.13,9,0,15.0,6.7,10.5,2009,5.0,1
9967,8.0,41.976172,-7.246347,3.52,10,2,15.0,6.7,10.5,2009,5.0,1
9968,5.0,42.296804,-8.233877,3.42,8,1,15.0,6.7,10.5,2009,5.0,1
9969,3.0,42.389799,-7.373467,1.25,5,0,15.0,6.7,10.5,2009,5.0,1
9970,1.8,42.129296,-7.809297,3.22,9,2,13.3,7.5,10.5,2009,3.80000000000007,2
9971,3.0,41.98354,-7.892376,3.48,7,1,13.3,7.5,10.5,2009,3.80000000000007,1
9972,4.0,42.389902,-7.373732,3.03,14,0,13.3,7.5,10.5,2009,3.80000000000007,1
9973,6.0,42.131603,-8.171731,3.23,25,5,13.3,7.5,10.5,2009,3.80000000000007,1
9974,4.5,42.164779,-7.20161,3.26,8,1,13.3,7.5,10.5,2009,3.80000000000007,1
9975,1.3,41.970865,-7.550793,2.27,6,0,13.3,7.5,10.5,2009,3.80000000000007,1
9976,1.5,42.27908,-7.253893,1.34,7,1,13.3,7.5,10.5,2009,3.80000000000007,1
9977,9.0,42.132808,-6.997251,1.5,13,1,13.3,7.5,10.5,2009,3.80000000000007,1
9978,1.0,42.295901,-7.159356,1.52,7,0,13.0,5.0,9.5,2009,7.39999999999998,1
9979,2.0,41.966131,-7.544661,1.16,15,1,13.0,5.0,9.5,2009,7.39999999999998,1
9980,1.2,42.227423,-7.164583,2.25,6,0,13.0,5.0,9.5,2009,7.39999999999998,1
9981,5.0,42.153485,-7.194087,3.16,6,0,13.0,5.0,9.5,2009,7.39999999999998,1
9982,1.2,42.274502,-7.19785,0.57,13,0,13.0,5.0,9.5,2009,7.39999999999998,1
9983,2.0,42.265828,-7.182371,3.0,9,1,13.4,9.2,10.6,2009,4.0,1
9984,1.5,42.113982,-7.056738,2.05,16,3,13.4,9.2,10.6,2009,4.0,1
9985,4.0,42.027934,-8.014929,1.1,21,4,13.4,9.2,10.6,2009,4.0,1
9986,3.0,42.288779,-7.156119,1.25,9,1,13.4,9.2,10.6,2009,4.0,1
9987,2.0,41.918463,-7.776566,2.37,32,7,13.4,9.2,10.6,2009,4.0,1
9988,1.5,42.265828,-7.182371,1.4,20,2,13.4,9.2,10.6,2009,4.0,4
9989,1.5,42.286668,-7.477982,1.19,6,0,13.4,9.2,10.6,2009,4.0,1
9990,2.0,42.290209,-7.167818,2.3,6,1,12.8,6.1,10.6,2009,4.19999999999993,1
9991,1.51,42.302037,-7.182749,1.06,19,1,12.8,6.1,10.6,2009,4.19999999999993,1
9992,1.5,42.160657,-7.715066,1.25,5,1,12.8,6.1,10.6,2009,4.19999999999993,1
9993,1.5,42.34401,-7.65757,1.04,16,2,12.8,6.1,10.6,2009,4.19999999999993,1
9994,1.1,42.348644,-8.197237,2.05,14,2,12.8,6.1,10.6,2009,4.19999999999993,1
9995,2.0,42.385596,-7.388263,1.44,17,2,14.2,6.4,10.8,2009,5.5,1
9996,1.3,42.172378,-7.071198,1.16,12,2,14.2,6.4,10.8,2009,5.5,1
9997,1.0,42.325744,-7.902886,1.05,16,8,14.2,6.4,10.8,2009,5.5,2
